"","Naive_Control_Rep_1","Naive_Control_Rep_2","Naive_Control_Rep_3","Naive_DEX_Rep_1","Naive_DEX_Rep_2","Naive_DEX_Rep_3"
"ENSMUSG00000084159.1",33.7289629321518,24.2147440803106,47.9286779607289,37.871155318315,22.4988274953187,41.547085941562
"ENSMUSG00000084166.1",61.1827699699498,57.6143910876356,89.5271531719276,94.6778882957876,67.4964824859561,54.5305502983001
"ENSMUSG00000084168.3",3.92197243397114,12.5248676277469,2.71294403551296,2.84033664887363,10.5876835272088,3.89503930702143
"ENSMUSG00000084178.1",3.92197243397114,2.50497352554937,0.904314678504319,0,1.3234604409011,2.59669287134762
"ENSMUSG00000084183.1",12.5503117887077,10.0198941021975,7.23451742803455,9.46778882957876,7.94076264540659,3.89503930702143
"ENSMUSG00000084185.1",0,0.834991175183124,2.71294403551296,2.84033664887363,2.6469208818022,1.29834643567381
"ENSMUSG00000084186.1",2.35318346038269,1.66998235036625,0,0,2.6469208818022,3.89503930702143
"ENSMUSG00000084215.3",0.784394486794229,1.66998235036625,9.04314678504319,7.57423106366301,9.26422308630769,2.59669287134762
"ENSMUSG00000084221.1",0.784394486794229,0,0.904314678504319,4.73389441478938,1.3234604409011,3.89503930702143
"ENSMUSG00000084230.1",4.70636692076537,3.3399647007325,1.80862935700864,2.84033664887363,3.9703813227033,1.29834643567381
"ENSMUSG00000084231.1",4.70636692076537,5.84493822628187,3.61725871401727,2.84033664887363,0,1.29834643567381
"ENSMUSG00000084235.2",96.4805218756901,83.4991175183124,78.6753770298757,77.6358684025459,91.3187704221758,58.4255896053215
"ENSMUSG00000084241.1",7.84394486794229,1.66998235036625,5.42588807102591,5.68067329774726,1.3234604409011,2.59669287134762
"ENSMUSG00000084260.1",25.1006235774153,23.3797529051275,19.894922927095,28.4033664887363,30.4395901407253,15.5801572280857
"ENSMUSG00000084274.2",5.4907614075596,5.84493822628187,5.42588807102591,4.73389441478938,1.3234604409011,3.89503930702143
"ENSMUSG00000084276.1",3.92197243397114,4.17495587591562,0.904314678504319,3.7871155318315,2.6469208818022,3.89503930702143
"ENSMUSG00000084284.1",57.2607975359787,41.7495587591562,56.0675100672678,53.0196174456411,42.3507341088352,29.8619680204977
"ENSMUSG00000084289.1",3.13757794717691,5.00994705109875,5.42588807102591,1.89355776591575,2.6469208818022,3.89503930702143
"ENSMUSG00000084299.3",9.41273384153074,5.00994705109875,8.13883210653887,5.68067329774726,5.2938417636044,9.08842504971668
"ENSMUSG00000084304.1",12.5503117887077,12.5248676277469,21.7035522841036,16.0952410102839,18.5284461726154,14.2818107924119
"ENSMUSG00000084314.1",78.4394486794229,53.4394352117199,71.4408596018412,72.9019739877565,56.9087989587473,55.8288967339739
"ENSMUSG00000084319.3",4165.13472487735,2825.61013681969,3769.183580006,3652.67293045149,3945.23557432618,3266.63963215531
"ENSMUSG00000084320.2",0.784394486794229,12.5248676277469,2.71294403551296,0,1.3234604409011,1.29834643567381
"ENSMUSG00000084323.4",1.56878897358846,3.3399647007325,2.71294403551296,3.7871155318315,3.9703813227033,7.79007861404287
"ENSMUSG00000084328.1",3.13757794717691,5.00994705109875,1.80862935700864,0.946778882957876,3.9703813227033,0
"ENSMUSG00000084329.1",9.41273384153074,3.3399647007325,18.0862935700864,17.0420198932418,15.8815252908132,9.08842504971668
"ENSMUSG00000084333.1",4.70636692076537,0.834991175183124,5.42588807102591,2.84033664887363,6.61730220450549,2.59669287134762
"ENSMUSG00000084340.1",0.784394486794229,3.3399647007325,4.52157339252159,0,0,0
"ENSMUSG00000084342.1",7.84394486794229,4.17495587591562,1.80862935700864,1.89355776591575,3.9703813227033,2.59669287134762
"ENSMUSG00000084345.3",23.5318346038269,23.3797529051275,18.0862935700864,16.0952410102839,25.1457483771209,19.4751965351072
"ENSMUSG00000084347.3",72.164292785069,36.7396117080575,37.9812164971814,34.0840397864835,50.2914967542418,48.038818119931
"ENSMUSG00000084349.3",825.183000107529,587.833787328919,890.749958326754,681.680795729671,845.691221735802,628.399674866125
"ENSMUSG00000084350.1",114.521595071957,73.4792234161149,81.3883210653887,98.4650038276191,108.52375615389,81.7958254474501
"ENSMUSG00000084353.1",4.70636692076537,2.50497352554937,5.42588807102591,6.62745218070513,2.6469208818022,2.59669287134762
"ENSMUSG00000084362.1",3.92197243397114,2.50497352554937,0.904314678504319,0,7.94076264540659,2.59669287134762
"ENSMUSG00000084368.1",4.70636692076537,5.00994705109875,2.71294403551296,4.73389441478938,1.3234604409011,3.89503930702143
"ENSMUSG00000084381.1",3.92197243397114,15.8648323284794,10.8517761420518,1.89355776591575,6.61730220450549,5.19338574269525
"ENSMUSG00000084383.1",3.92197243397114,2.50497352554937,1.80862935700864,0.946778882957876,1.3234604409011,0
"ENSMUSG00000084384.3",20.3942566566499,16.6998235036625,9.9474614635475,12.3081254784524,15.8815252908132,7.79007861404287
"ENSMUSG00000084403.1",11.7659173019134,9.18490292701436,8.13883210653887,8.52100994662089,6.61730220450549,5.19338574269525
"ENSMUSG00000084407.1",5.4907614075596,17.5348146788456,12.6604054990605,5.68067329774726,1.3234604409011,16.8785036637595
"ENSMUSG00000084408.1",3.92197243397114,20.8747793795781,5.42588807102591,9.46778882957876,3.9703813227033,9.08842504971668
"ENSMUSG00000084413.1",2.35318346038269,1.66998235036625,1.80862935700864,2.84033664887363,0,0
"ENSMUSG00000084416.3",1076.18923588168,987.794560241636,985.702999569707,805.708829397153,1054.79797139818,827.046679524218
"ENSMUSG00000084433.1",4.70636692076537,19.2047970292119,6.33020274953023,2.84033664887363,10.5876835272088,3.89503930702143
"ENSMUSG00000084497.1",14.1191007622961,10.8548852773806,13.5647201775648,3.7871155318315,9.26422308630769,15.5801572280857
"ENSMUSG00000084507.1",0,9.18490292701436,3.61725871401727,2.84033664887363,1.3234604409011,3.89503930702143
"ENSMUSG00000084519.1",13.3347062755019,25.0497352554937,14.4690348560691,6.62745218070513,15.8815252908132,12.9834643567381
"ENSMUSG00000084592.1",3.92197243397114,10.8548852773806,3.61725871401727,1.89355776591575,5.2938417636044,5.19338574269525
"ENSMUSG00000084603.1",7.84394486794229,12.5248676277469,15.3733495345734,8.52100994662089,14.5580648499121,23.3702358421286
"ENSMUSG00000084632.1",3.92197243397114,8.34991175183124,4.52157339252159,2.84033664887363,0,3.89503930702143
"ENSMUSG00000084686.1",0.784394486794229,4.17495587591562,4.52157339252159,2.84033664887363,2.6469208818022,3.89503930702143
"ENSMUSG00000084729.1",0,0.834991175183124,2.71294403551296,0.946778882957876,5.2938417636044,2.59669287134762
"ENSMUSG00000084755.1",0.784394486794229,2.50497352554937,3.61725871401727,0.946778882957876,5.2938417636044,0
"ENSMUSG00000084758.1",0,5.84493822628187,2.71294403551296,1.89355776591575,2.6469208818022,1.29834643567381
"ENSMUSG00000084760.1",10.197128328325,27.5547087810431,13.5647201775648,1.89355776591575,3.9703813227033,3.89503930702143
"ENSMUSG00000084771.8",37.650935366123,60.1193646131849,41.5984752111987,56.8067329774726,25.1457483771209,51.9338574269525
"ENSMUSG00000084772.1",7.05955038114806,4.17495587591562,9.9474614635475,6.62745218070513,5.2938417636044,10.3867714853905
"ENSMUSG00000084781.1",3.13757794717691,7.51492057664812,3.61725871401727,1.89355776591575,1.3234604409011,3.89503930702143
"ENSMUSG00000084786.9",1467.602084792,1222.42708046809,1351.95044436396,1373.77615917188,1281.10970679226,1303.53982141651
"ENSMUSG00000084788.2",89.4209714945421,142.783490956314,112.135020134536,68.1680795729671,91.3187704221758,86.9892111901454
"ENSMUSG00000084790.1",25.1006235774153,30.0596823065925,24.4164963196166,20.8291354250733,26.469208818022,29.8619680204977
"ENSMUSG00000084792.1",9.41273384153074,13.35985880293,8.13883210653887,6.62745218070513,3.9703813227033,14.2818107924119
"ENSMUSG00000084796.1",74.5174762454517,139.443526255582,125.6997403121,82.3697628173352,137.639885853714,141.519761488445
"ENSMUSG00000084797.1",26.6694125510038,40.9145675839731,52.4502513532505,19.8823565421154,44.9976549906374,55.8288967339739
"ENSMUSG00000084799.7",10.197128328325,29.2246911314093,25.3208109981209,17.0420198932418,27.7926692589231,22.0718894064548
"ENSMUSG00000084803.8",61.1827699699498,40.9145675839731,56.0675100672678,90.8907727639561,42.3507341088352,31.1603144561715
"ENSMUSG00000084806.1",41.5729078000941,30.8946734817756,66.9192862093196,33.1372609035257,37.0568923452308,35.0553537631929
"ENSMUSG00000084808.7",54.907614075596,96.0239851460593,64.2063421738066,84.263320583251,64.8495616041538,62.3206289123429
"ENSMUSG00000084817.3",68.2423203510979,35.0696293576912,75.9624329943628,47.3389441478938,89.9953099812747,51.9338574269525
"ENSMUSG00000084821.1",1.56878897358846,0,5.42588807102591,0,2.6469208818022,1.29834643567381
"ENSMUSG00000084824.1",6.27515589435383,0,3.61725871401727,0,1.3234604409011,0
"ENSMUSG00000084826.7",73.7330817586575,95.1889939708762,66.0149715308153,70.0616373388828,50.2914967542418,61.0222824766691
"ENSMUSG00000084830.2",32.1601739585634,17.5348146788456,17.1819788915821,31.2437031376099,29.1161296998242,15.5801572280857
"ENSMUSG00000084834.1",14.9034952490903,33.399647007325,31.6510137476512,12.3081254784524,5.2938417636044,27.26527514915
"ENSMUSG00000084835.1",1.56878897358846,3.3399647007325,5.42588807102591,1.89355776591575,1.3234604409011,3.89503930702143
"ENSMUSG00000084838.3",8.62833935473651,9.18490292701436,15.3733495345734,19.8823565421154,10.5876835272088,19.4751965351072
"ENSMUSG00000084845.9",14.9034952490903,30.0596823065925,22.607866962608,29.3501453716942,31.7630505816264,31.1603144561715
"ENSMUSG00000084846.1",36.0821463925345,97.6939674964255,73.2494889588498,38.8179342012729,30.4395901407253,67.5140146550382
"ENSMUSG00000084862.1",1.56878897358846,0.834991175183124,6.33020274953023,5.68067329774726,5.2938417636044,6.49173217836906
"ENSMUSG00000084864.1",2.35318346038269,2.50497352554937,3.61725871401727,2.84033664887363,7.94076264540659,6.49173217836906
"ENSMUSG00000084866.2",92.558549441719,109.383843948989,90.4314678504319,74.7955317536722,54.2618780769451,71.4090539620596
"ENSMUSG00000084871.1",12.5503117887077,14.1948499781131,17.1819788915821,13.2549043614103,9.26422308630769,16.8785036637595
"ENSMUSG00000084874.4",6.27515589435383,2.50497352554937,3.61725871401727,1.89355776591575,6.61730220450549,6.49173217836906
"ENSMUSG00000084880.1",3.13757794717691,2.50497352554937,4.52157339252159,1.89355776591575,0,1.29834643567381
"ENSMUSG00000084883.2",47.0636692076537,53.4394352117199,52.4502513532505,60.5938485093041,78.0841660131648,41.547085941562
"ENSMUSG00000084899.1",11.7659173019134,66.7992940146499,28.0337550336339,32.1904820205678,38.3803527861319,61.0222824766691
"ENSMUSG00000084904.1",2.35318346038269,0,2.71294403551296,0,1.3234604409011,3.89503930702143
"ENSMUSG00000084910.1",12.5503117887077,5.84493822628187,4.52157339252159,7.57423106366301,3.9703813227033,10.3867714853905
"ENSMUSG00000084911.1",33.7289629321518,104.373896897891,44.3114192467116,31.2437031376099,55.5853385178462,57.1272431696477
"ENSMUSG00000084915.2",25.1006235774153,65.1293116642837,47.0243632822246,39.7647130842308,27.7926692589231,23.3702358421286
"ENSMUSG00000084917.3",5.4907614075596,27.5547087810431,15.3733495345734,8.52100994662089,15.8815252908132,14.2818107924119
"ENSMUSG00000084918.1",0.784394486794229,0,1.80862935700864,4.73389441478938,0,3.89503930702143
"ENSMUSG00000084925.8",18.8254676830615,25.8847264306768,24.4164963196166,17.9887987761996,5.2938417636044,19.4751965351072
"ENSMUSG00000084930.1",2.35318346038269,18.3698058540287,9.04314678504319,5.68067329774726,6.61730220450549,6.49173217836906
"ENSMUSG00000084941.1",25.1006235774153,42.5845499343393,22.607866962608,28.4033664887363,25.1457483771209,28.5636215848238
"ENSMUSG00000084946.2",5.4907614075596,31.7296646569587,10.8517761420518,13.2549043614103,14.5580648499121,11.6851179210643
"ENSMUSG00000084957.3",530.250673072899,570.298972650074,486.521297035323,426.997276214002,453.946931229077,466.106370406898
"ENSMUSG00000084964.2",17.256678709473,23.3797529051275,27.1294403551296,17.0420198932418,19.8519066135165,22.0718894064548
"ENSMUSG00000084968.1",14.1191007622961,16.6998235036625,11.7560908205561,7.57423106366301,5.2938417636044,10.3867714853905
"ENSMUSG00000084974.1",0.784394486794229,8.34991175183124,4.52157339252159,0.946778882957876,1.3234604409011,3.89503930702143
"ENSMUSG00000084984.8",0.784394486794229,10.8548852773806,7.23451742803455,5.68067329774726,10.5876835272088,11.6851179210643
"ENSMUSG00000084986.1",7.05955038114806,6.67992940146499,9.04314678504319,1.89355776591575,2.6469208818022,7.79007861404287
"ENSMUSG00000084990.1",9.41273384153074,7.51492057664812,4.52157339252159,2.84033664887363,6.61730220450549,3.89503930702143
"ENSMUSG00000084992.1",86.2833935473652,64.2943204891006,85.9098944579103,98.4650038276191,64.8495616041538,71.4090539620596
"ENSMUSG00000084998.1",8.62833935473651,50.0994705109875,31.6510137476512,17.0420198932418,33.0865110225275,32.4586608918453
"ENSMUSG00000085001.1",2.35318346038269,10.0198941021975,6.33020274953023,0.946778882957876,0,2.59669287134762
"ENSMUSG00000085009.1",0,7.51492057664812,3.61725871401727,0,1.3234604409011,1.29834643567381
"ENSMUSG00000085012.1",4.70636692076537,5.00994705109875,9.9474614635475,5.68067329774726,1.3234604409011,5.19338574269525
"ENSMUSG00000085028.2",508.28762744266,1226.60203634401,897.080161076284,655.17098700685,882.748114081033,903.649119228973
"ENSMUSG00000085030.1",39.2197243397114,45.0895234598887,29.8423843906425,35.9775975523993,37.0568923452308,24.6685822778024
"ENSMUSG00000085033.1",6.27515589435383,3.3399647007325,1.80862935700864,1.89355776591575,0,2.59669287134762
"ENSMUSG00000085037.1",58.8295865095671,106.043879248257,78.6753770298757,53.9663963285989,63.5261011632527,62.3206289123429
"ENSMUSG00000085039.2",19.6098621698557,32.5646558321418,32.5553284261555,16.0952410102839,11.9111439681099,16.8785036637595
"ENSMUSG00000085042.8",10.197128328325,12.5248676277469,10.8517761420518,2.84033664887363,9.26422308630769,6.49173217836906
"ENSMUSG00000085054.2",3.92197243397114,14.1948499781131,14.4690348560691,11.3613465954945,14.5580648499121,18.1768500994334
"ENSMUSG00000085063.1",0,4.17495587591562,7.23451742803455,0,2.6469208818022,3.89503930702143
"ENSMUSG00000085072.1",7.05955038114806,35.0696293576912,25.3208109981209,12.3081254784524,22.4988274953187,18.1768500994334
"ENSMUSG00000085080.1",4.70636692076537,0,3.61725871401727,2.84033664887363,3.9703813227033,2.59669287134762
"ENSMUSG00000085081.1",6.27515589435383,0.834991175183124,0.904314678504319,3.7871155318315,7.94076264540659,11.6851179210643
"ENSMUSG00000085088.1",1.56878897358846,12.5248676277469,9.9474614635475,3.7871155318315,6.61730220450549,0
"ENSMUSG00000085099.1",4.70636692076537,1.66998235036625,5.42588807102591,2.84033664887363,1.3234604409011,2.59669287134762
"ENSMUSG00000085101.7",0,2.50497352554937,4.52157339252159,0,2.6469208818022,5.19338574269525
"ENSMUSG00000085105.2",7.05955038114806,4.17495587591562,5.42588807102591,2.84033664887363,6.61730220450549,5.19338574269525
"ENSMUSG00000085112.1",47.0636692076537,51.7694528613537,35.2682724616684,57.7535118604305,37.0568923452308,24.6685822778024
"ENSMUSG00000085118.2",3.92197243397114,11.6898764525637,4.52157339252159,2.84033664887363,2.6469208818022,7.79007861404287
"ENSMUSG00000085120.1",8.62833935473651,31.7296646569587,15.3733495345734,17.9887987761996,21.1753670544176,23.3702358421286
"ENSMUSG00000085129.1",0.784394486794229,7.51492057664812,4.52157339252159,3.7871155318315,3.9703813227033,3.89503930702143
"ENSMUSG00000085133.2",0.784394486794229,10.8548852773806,1.80862935700864,0.946778882957876,0,2.59669287134762
"ENSMUSG00000085143.1",0.784394486794229,5.00994705109875,2.71294403551296,2.84033664887363,1.3234604409011,0
"ENSMUSG00000085145.1",5.4907614075596,5.84493822628187,0.904314678504319,2.84033664887363,5.2938417636044,0
"ENSMUSG00000085148.1",3.92197243397114,10.0198941021975,3.61725871401727,8.52100994662089,1.3234604409011,7.79007861404287
"ENSMUSG00000085154.7",17.256678709473,16.6998235036625,17.1819788915821,10.4145677125366,9.26422308630769,18.1768500994334
"ENSMUSG00000085156.8",356.899491491374,631.253328438442,467.530688786733,408.061698554845,455.270391669978,505.056763477113
"ENSMUSG00000085169.2",18.0410731962673,20.039788204395,14.4690348560691,4.73389441478938,11.9111439681099,12.9834643567381
"ENSMUSG00000085172.1",30.5913849849749,26.71971760586,43.4071045682073,35.9775975523993,25.1457483771209,37.6520466345405
"ENSMUSG00000085174.1",0.784394486794229,5.00994705109875,6.33020274953023,6.62745218070513,13.234604409011,3.89503930702143
"ENSMUSG00000085175.7",46.2792747208595,46.759505810255,55.1631953887634,39.7647130842308,27.7926692589231,38.9503930702143
"ENSMUSG00000085178.1",1.56878897358846,19.2047970292119,7.23451742803455,3.7871155318315,11.9111439681099,24.6685822778024
"ENSMUSG00000085196.1",0.784394486794229,4.17495587591562,2.71294403551296,5.68067329774726,1.3234604409011,0
"ENSMUSG00000085207.1",12.5503117887077,11.6898764525637,9.04314678504319,8.52100994662089,18.5284461726154,10.3867714853905
"ENSMUSG00000085208.3",767.92220257155,627.913363737709,756.00707122961,808.549166046026,782.165120572549,762.129357740527
"ENSMUSG00000085213.1",76.8706597058344,87.674073394228,110.326390777527,95.6246671787455,96.6126121857802,76.6024397047549
"ENSMUSG00000085223.1",1.56878897358846,11.6898764525637,1.80862935700864,3.7871155318315,14.5580648499121,9.08842504971668
"ENSMUSG00000085227.1",11.7659173019134,20.039788204395,10.8517761420518,12.3081254784524,11.9111439681099,3.89503930702143
"ENSMUSG00000085232.3",3.13757794717691,0,3.61725871401727,1.89355776591575,5.2938417636044,1.29834643567381
"ENSMUSG00000085236.3",4.70636692076537,10.8548852773806,13.5647201775648,9.46778882957876,3.9703813227033,7.79007861404287
"ENSMUSG00000085242.1",2.35318346038269,4.17495587591562,2.71294403551296,1.89355776591575,2.6469208818022,2.59669287134762
"ENSMUSG00000085246.1",3.13757794717691,13.35985880293,5.42588807102591,2.84033664887363,10.5876835272088,5.19338574269525
"ENSMUSG00000085255.1",3.13757794717691,0.834991175183124,1.80862935700864,2.84033664887363,2.6469208818022,0
"ENSMUSG00000085269.1",19.6098621698557,76.8191881168474,51.5459366747462,21.7759143080312,35.7334319043297,38.9503930702143
"ENSMUSG00000085274.1",0.784394486794229,3.3399647007325,3.61725871401727,1.89355776591575,0,0
"ENSMUSG00000085282.8",1.56878897358846,1.66998235036625,0,2.84033664887363,3.9703813227033,0
"ENSMUSG00000085286.1",0.784394486794229,5.00994705109875,5.42588807102591,4.73389441478938,1.3234604409011,6.49173217836906
"ENSMUSG00000085287.8",22.7474401170326,44.2545322847056,21.7035522841036,28.4033664887363,33.0865110225275,27.26527514915
"ENSMUSG00000085289.1",6.27515589435383,30.0596823065925,8.13883210653887,6.62745218070513,5.2938417636044,10.3867714853905
"ENSMUSG00000085302.3",18.0410731962673,30.8946734817756,30.7466990691468,18.9355776591575,15.8815252908132,22.0718894064548
"ENSMUSG00000085311.1",3.92197243397114,14.1948499781131,6.33020274953023,0,1.3234604409011,12.9834643567381
"ENSMUSG00000085334.7",139.622218649373,588.668778504103,289.380697121382,195.98322877228,283.220534352835,290.829601590934
"ENSMUSG00000085337.1",11.7659173019134,68.4692763650162,33.4596431046598,9.46778882957876,17.2049857317143,23.3702358421286
"ENSMUSG00000085342.1",120.012356479517,116.063773350454,99.474614635475,85.2100994662089,116.464518799297,110.359447032274
"ENSMUSG00000085347.1",18.0410731962673,15.8648323284794,28.0337550336339,16.0952410102839,27.7926692589231,22.0718894064548
"ENSMUSG00000085355.2",4.70636692076537,8.34991175183124,7.23451742803455,9.46778882957876,6.61730220450549,10.3867714853905
"ENSMUSG00000085363.1",0,4.17495587591562,4.52157339252159,1.89355776591575,3.9703813227033,3.89503930702143
"ENSMUSG00000085376.1",5.4907614075596,35.9046205328743,24.4164963196166,13.2549043614103,22.4988274953187,15.5801572280857
"ENSMUSG00000085379.1",39.2197243397114,50.0994705109875,37.9812164971814,43.5518286160623,52.938417636044,54.5305502983001
"ENSMUSG00000085385.7",633.006350842942,997.814454343833,903.410363825814,696.829257856997,734.52054470011,795.886365068046
"ENSMUSG00000085396.7",44.710485747271,135.268570379666,117.560908205561,80.4762050514195,78.0841660131648,88.2875576258192
"ENSMUSG00000085399.7",54.1232195888018,28.3896999562262,41.5984752111987,52.0728385626832,34.4099714634286,70.1107075263858
"ENSMUSG00000085408.1",1.56878897358846,22.5447617299444,8.13883210653887,4.73389441478938,1.3234604409011,10.3867714853905
"ENSMUSG00000085417.1",30.5913849849749,15.8648323284794,19.894922927095,24.6162509569048,26.469208818022,19.4751965351072
"ENSMUSG00000085421.1",7.05955038114806,12.5248676277469,5.42588807102591,6.62745218070513,6.61730220450549,2.59669287134762
"ENSMUSG00000085433.2",14.1191007622961,30.0596823065925,32.5553284261555,26.5098087228205,17.2049857317143,12.9834643567381
"ENSMUSG00000085434.1",13.3347062755019,44.2545322847056,28.0337550336339,14.2016832443681,19.8519066135165,14.2818107924119
"ENSMUSG00000085436.1",33.7289629321518,40.9145675839731,34.3639577831641,29.3501453716942,23.8222879362198,36.3537001988667
"ENSMUSG00000085438.1",2531.24100888498,2514.15842847639,2446.17120535418,2555.35620510331,2775.2965445696,2919.9811338304
"ENSMUSG00000085439.1",7.05955038114806,14.1948499781131,8.13883210653887,6.62745218070513,6.61730220450549,9.08842504971668
"ENSMUSG00000085442.1",29.0225960113865,23.3797529051275,18.9906082485907,16.0952410102839,22.4988274953187,12.9834643567381
"ENSMUSG00000085465.1",3.92197243397114,6.67992940146499,5.42588807102591,5.68067329774726,9.26422308630769,0
"ENSMUSG00000085482.1",4.70636692076537,0,1.80862935700864,1.89355776591575,1.3234604409011,0
"ENSMUSG00000085492.7",58.8295865095671,40.9145675839731,59.684768781285,44.4986074990202,52.938417636044,61.0222824766691
"ENSMUSG00000085498.1",1.56878897358846,7.51492057664812,5.42588807102591,0.946778882957876,0,9.08842504971668
"ENSMUSG00000085500.9",1.56878897358846,14.1948499781131,2.71294403551296,1.89355776591575,0,0
"ENSMUSG00000085501.1",1.56878897358846,3.3399647007325,1.80862935700864,1.89355776591575,0,2.59669287134762
"ENSMUSG00000085509.1",3.92197243397114,8.34991175183124,2.71294403551296,3.7871155318315,6.61730220450549,5.19338574269525
"ENSMUSG00000085511.1",37.650935366123,22.5447617299444,26.2251256766252,30.296924254652,14.5580648499121,22.0718894064548
"ENSMUSG00000085521.4",0.784394486794229,7.51492057664812,10.8517761420518,0.946778882957876,1.3234604409011,2.59669287134762
"ENSMUSG00000085525.7",2.35318346038269,5.84493822628187,9.04314678504319,7.57423106366301,5.2938417636044,5.19338574269525
"ENSMUSG00000085526.1",8.62833935473651,25.8847264306768,8.13883210653887,11.3613465954945,7.94076264540659,16.8785036637595
"ENSMUSG00000085531.1",29.0225960113865,19.2047970292119,43.4071045682073,27.4565876057784,38.3803527861319,16.8785036637595
"ENSMUSG00000085538.1",7.05955038114806,20.8747793795781,7.23451742803455,1.89355776591575,2.6469208818022,12.9834643567381
"ENSMUSG00000085539.1",1.56878897358846,7.51492057664812,10.8517761420518,1.89355776591575,7.94076264540659,7.79007861404287
"ENSMUSG00000085546.1",6.27515589435383,0.834991175183124,1.80862935700864,0,2.6469208818022,1.29834643567381
"ENSMUSG00000085560.2",1.56878897358846,4.17495587591562,0.904314678504319,2.84033664887363,0,3.89503930702143
"ENSMUSG00000085563.2",0.784394486794229,4.17495587591562,6.33020274953023,0,2.6469208818022,2.59669287134762
"ENSMUSG00000085566.1",155.310108385257,207.077811445415,174.532732951333,141.070053560724,198.519066135165,136.32637574575
"ENSMUSG00000085572.1",0.784394486794229,8.34991175183124,4.52157339252159,0.946778882957876,3.9703813227033,0
"ENSMUSG00000085586.1",127.071906860665,126.918658627835,148.307607274708,143.910390209597,140.286806735516,118.149525646317
"ENSMUSG00000085589.7",0.784394486794229,2.50497352554937,3.61725871401727,2.84033664887363,0,1.29834643567381
"ENSMUSG00000085601.7",0,7.51492057664812,1.80862935700864,0,0,1.29834643567381
"ENSMUSG00000085603.3",2370.44013909216,2253.64118181925,2292.43771000845,2425.64749813808,2198.26779233673,2449.97972411648
"ENSMUSG00000085604.1",0,6.67992940146499,1.80862935700864,0.946778882957876,1.3234604409011,3.89503930702143
"ENSMUSG00000085606.1",0,3.3399647007325,1.80862935700864,7.57423106366301,0,0
"ENSMUSG00000085611.3",3.13757794717691,5.84493822628187,7.23451742803455,5.68067329774726,5.2938417636044,11.6851179210643
"ENSMUSG00000085612.1",4.70636692076537,9.18490292701436,2.71294403551296,4.73389441478938,6.61730220450549,5.19338574269525
"ENSMUSG00000085614.1",22.7474401170326,20.8747793795781,19.894922927095,17.9887987761996,11.9111439681099,11.6851179210643
"ENSMUSG00000085615.2",29.8069904981807,55.9444087372693,45.2157339252159,22.722693190989,22.4988274953187,27.26527514915
"ENSMUSG00000085622.9",144.328585570138,202.067864394316,189.001767807403,194.089671006365,176.020238639846,231.105665549938
"ENSMUSG00000085627.2",2.35318346038269,2.50497352554937,2.71294403551296,1.89355776591575,2.6469208818022,2.59669287134762
"ENSMUSG00000085628.4",7.84394486794229,12.5248676277469,16.2776642130777,8.52100994662089,6.61730220450549,12.9834643567381
"ENSMUSG00000085633.1",5.4907614075596,6.67992940146499,3.61725871401727,0,3.9703813227033,6.49173217836906
"ENSMUSG00000085636.1",6.27515589435383,6.67992940146499,2.71294403551296,2.84033664887363,7.94076264540659,2.59669287134762
"ENSMUSG00000085637.2",7.05955038114806,11.6898764525637,4.52157339252159,9.46778882957876,29.1161296998242,24.6685822778024
"ENSMUSG00000085642.8",6.27515589435383,6.67992940146499,2.71294403551296,8.52100994662089,1.3234604409011,12.9834643567381
"ENSMUSG00000085651.1",101.97128328325,96.8589763212424,89.5271531719276,68.1680795729671,71.4668638086593,64.9173217836906
"ENSMUSG00000085652.1",8.62833935473651,5.00994705109875,5.42588807102591,2.84033664887363,5.2938417636044,3.89503930702143
"ENSMUSG00000085655.5",11.7659173019134,25.8847264306768,17.1819788915821,16.0952410102839,14.5580648499121,15.5801572280857
"ENSMUSG00000085663.1",0.784394486794229,5.00994705109875,4.52157339252159,0,0,1.29834643567381
"ENSMUSG00000085664.1",8.62833935473651,5.00994705109875,14.4690348560691,5.68067329774726,1.3234604409011,1.29834643567381
"ENSMUSG00000085666.3",3.13757794717691,2.50497352554937,4.52157339252159,2.84033664887363,6.61730220450549,2.59669287134762
"ENSMUSG00000085667.1",13.3347062755019,20.8747793795781,10.8517761420518,14.2016832443681,6.61730220450549,10.3867714853905
"ENSMUSG00000085684.2",10.197128328325,20.8747793795781,21.7035522841036,9.46778882957876,13.234604409011,19.4751965351072
"ENSMUSG00000085687.1",17.256678709473,79.3241616423968,33.4596431046598,23.6694720739469,18.5284461726154,32.4586608918453
"ENSMUSG00000085696.8",5.4907614075596,2.50497352554937,4.52157339252159,2.84033664887363,3.9703813227033,1.29834643567381
"ENSMUSG00000085704.1",41.5729078000941,40.07957640879,29.8423843906425,31.2437031376099,38.3803527861319,27.26527514915
"ENSMUSG00000085705.1",2.35318346038269,2.50497352554937,2.71294403551296,1.89355776591575,2.6469208818022,2.59669287134762
"ENSMUSG00000085711.4",24.3162290906211,13.35985880293,26.2251256766252,21.7759143080312,19.8519066135165,20.773542970781
"ENSMUSG00000085723.2",7.05955038114806,4.17495587591562,22.607866962608,18.9355776591575,9.26422308630769,5.19338574269525
"ENSMUSG00000085735.1",0.784394486794229,3.3399647007325,6.33020274953023,1.89355776591575,5.2938417636044,5.19338574269525
"ENSMUSG00000085741.8",22.7474401170326,60.1193646131849,41.5984752111987,29.3501453716942,50.2914967542418,28.5636215848238
